J2015112416234608   1 344382   5 1392385   8  212 1002V   411   3317A_»³ÄºÉÕ¶á¡£             13K
J2015112421425581   5 344480   9 1392381  14  196 28-6V   411   3317A_»³ÄºÉÕ¶á¡£              6K
J2015112421453685   3 344480   9 1392313   9  114 35-5V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2015112704385231   2 344441   7 1392373   4  130 15-5V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2015112707403072   9 344349  19 1392356   8   95 25-6V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2015112817390969   4 344437   5 1392380   3  117 27-9V   411   3317A_»³ÄºÉÕ¶á¡£              6K
J2015112819353096   3 344389   9 1392385   9  191 23-7V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2015112901570857   2 344443   5 1392328   4  168 14-8V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2015113021150358   4 344505   8 1392331  10   85 44A2V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2015120223082867   6 344501  13 1392318  11   76 62A2V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2015120223091128   2 344471   5 1392313   4  137 17A1V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2015120223163647   1 344485   3 1392338   4  151 11-2V   411   3317A_»³ÄºÉÕ¶á¡£             14K
J2015120419063047   2 344365   6 1392356   3  268  7-2V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2015120610282373   8 344428  16 1392011  31  619 4311V   411   3317A_À¾Êý²­¡£               16K
J2015120611131762   3 344452   9 1392404  11  191 2003V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2015120614480005   2 344495   4 1392391   8  160 13-5V   411   3317A_»³ÄºÉÕ¶á¡£             15K
J2015120701142360  11 344408  21 1391917  42  516 7317V   411   3317A_À¾Êý²­¡£               24K
J2015120702223266   4 344376  10 1391970  17  704 2308V   411   3317A_À¾Êý²­¡£               11K
J2015120702364213   7 344370  15 1391864  32  622 4205V   411   3317A_À¾Êý²­¡£                7K
J2015120702374636   8 344392  13 1391948  33  623 4411V   411   3317A_À¾Êý²­¡£               14K
J2015120702454553   8 344399  15 1391944  33  652 4717V   411   3317A_À¾Êý²­¡£               17K
J2015120702482745   9 344397  17 1391981  33  686 5409V   411   3317A_À¾Êý²­¡£               18K
J2015120704151777   7 344368  18 1391945  30  697 4007V   411   3317A_À¾Êý²­¡£               11K
J2015120708081424   2 344494   6 1392330   6  147 17-1V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2015120717513143   2 344498   5 1392395   7  182 1510V   411   3317A_»³ÄºÉÕ¶á¡£             20K
J2015120722342895   8 344440  14 1391948  34  600 4507V   411   3317A_À¾Êý²­¡£               10K
J2015121006192999   2 344486   6 1392343   7  190 17-2V   411   3317A_»³ÄºÉÕ¶á¡£             13K
J2015121121172633   5 344564  11 1391961  20  676 3311V   411   3317A_À¾Êý²­¡£               17K
J2015121123255069   2 344484   5 1392326   5  139 2003V   411   3317A_»³ÄºÉÕ¶á¡£             13K
J2015121320543727   1 344494   3 1392374   3  139  9-4V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2015121505305162   2 344382   5 1392370   7  229 14-4V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2015121816482241   1 344385   4 1392395   4  200  8-9V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2015122203212211   3 344440  11 1392394   9  231 20-1V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2015122305544249   6 344341  16 1392143  26  674 3104V   411   3317A_À¾Êý²­¡£               12K
J2015122319305083   1 344494   3 1392362   4  189  8-2V   411   3317A_»³ÄºÉÕ¶á¡£             14K
J2015122319551097   1 344477   3 1392410   4  174  9-4V   411   3317A_»³ÄºÉÕ¶á¡£             17K
J2015122404591446   3 344334   8 1392504  11  353 2804V   411   3317A_»³ÄºÉÕ¶á¡£             18K
J2015122718415056   1 344507   4 1392371   5  182 1307V   411   3317A_»³ÄºÉÕ¶á¡£             20K
J2015122723262273   3 344464   9 1392353   7  199 21-3V   411   3317A_»³ÄºÉÕ¶á¡£             13K
J2015122822504776   4 344434  10 1392372   6  259 22-6V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2015122906423635   2 344398   6 1392375   5  193 11-8V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2015123011302396   3 344484   5 1392200  11  364 22-2V   411   3317A_À¾Êý²­¡£               12K
J2015123110034411   2 344436   9 1392417  10  265 19-4V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2016010119545525   3 344339   9 1392492  12  315 2812V   411   3317A_»³ÄºÉÕ¶á¡£             21K
J2016010310373255   3 344466   5 1392387   6  213 17-6V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2016010514190732   2 344449   6 1392396   7  200 1609V   411   3317A_»³ÄºÉÕ¶á¡£             19K
J2016010607162701   3 344460  10 1392423  10  237 25-7V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2016010721234766   1 344481   2 1392332   3  135  500V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2016010721531735   1 344465   4 1392322   3  182 11-8V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016010721554372   2 344435   6 1392306   4  236 13-8V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016010722494993   2 344463   5 1392313   3  180 13-7V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016010723193754   2 344476   5 1392316   4  146 16-8V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016010809471584   2 344389   6 1392378   8  224 17-1V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016010920270121   1 344390   4 1392378   4  222  8-8V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016010921470593   5 344336  10 1391991  16  546 2406V   411   3317A_À¾Êý²­¡£               15K
J2016011110570489   1 344429   4 1392409   5  196  9-1V   411   3317A_»³ÄºÉÕ¶á¡£             15K
J2016011200225145   1 344504   3 1392385   3  147  9A0V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016011200310643   1 344508   3 1392393   4  151  901V   411   3317A_»³ÄºÉÕ¶á¡£             19K
J2016011207335946   1 344354   3 1392372   4  112 11A3V   411   3317A_»³ÄºÉÕ¶á¡£              6K
J2016011217310605   1 344495   3 1392387   4  187  800V   411   3317A_»³ÄºÉÕ¶á¡£             16K
J2016011217320492   4 344409  12 1392382   9  243 19-9V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016011222271166   1 344444   5 1392423   5  235 10-1V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2016011222384045   2 344489   4 1392327   4  146 17-1V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016011223253310   3 344395  12 1392391  12  213 19-3V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016011319433961   2 344450   5 1392320   5  189 14-5V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016011320210765   2 344468   6 1392401   7  196 1917V   411   3317A_»³ÄºÉÕ¶á¡£             18K
J2016011320241662   2 344491   8 1392402   8  184 25-2V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2016011320452813   1 344441   2 1392424   3  180  6-5V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016011414554934   2 344442   6 1392423   8  236 1517V   411   3317A_»³ÄºÉÕ¶á¡£             20K
J2016011500241997   2 344440   5 1392354   6  120 14-7V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2016011505234352   6 344366  11 1392078  22  597 3114V   411   3317A_À¾Êý²­¡£               21K
J2016011511325103   2 344366   8 1392358   5  158  6-5V   411   3317A_»³ÄºÉÕ¶á¡£              6K
J2016011711090368   2 344339   6 1392341   6  164  801V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2016011805201231   1 344432   4 1392364   3  144 1001V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2016012004592294   1 344472   4 1392329   4  155 1201V   411   3317A_»³ÄºÉÕ¶á¡£             13K
J2016012207161019   2 344373   6 1392400   8  210 20-3V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2016012220353753   2 344378   5 1392087   9  579 1309V   411   3317A_À¾Êý²­¡£               18K
J2016012220370747   2 344377   5 1392085   8  595 1204V   411   3317A_À¾Êý²­¡£               17K
J2016012220374290   2 344395   4 1392096   9  592 13-1V   411   3317A_À¾Êý²­¡£               17K
J2016012220442010   2 344381   4 1392093   8  605 1204V   411   3317A_À¾Êý²­¡£               18K
J2016012306013540   2 344381   6 1392377   7  206 1506V   411   3317A_»³ÄºÉÕ¶á¡£             20K
J2016012307215691   4 344363   7 1392070  13  573 2204V   411   3317A_À¾Êý²­¡£               17K
J2016012315410248   3 344375   5 1392596   7  136 14-3V   411   3317A_ÅìÉô¡£                  7K
J2016012321432075   2 344375   4 1392590   8  199 1510V   411   3317A_ÅìÉô¡£                 13K
J2016012322091385   2 344379   3 1392588   8  138 11-5V   411   3317A_ÅìÉô¡£                  6K
J2016012322412888   4 344385   6 1392596  13  113 2105V   411   3317A_ÅìÉô¡£                 17K
J2016012323191399   4 344380   7 1392597  13  138 2007V   411   3317A_ÅìÉô¡£                 17K
J2016012323223423   4 344387   7 1392595  15  122 2207V   411   3317A_ÅìÉô¡£                 16K
J2016012403493944   1 344442   5 1392419   6  236 1416V   411   3317A_»³ÄºÉÕ¶á¡£             17K
J2016012410375861   1 344489   3 1392323   3  129 11-2V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2016012423123029   2 344490   4 1392394   5  187 11-8V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016012423162781   1 344471   3 1392418   2  188  6-8V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016012423173387   2 344466   5 1392417   6  156 18-3V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2016012423180741   1 344494   4 1392396   5  156 13-5V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2016012501492216   1 344501   3 1392379   4  147 10-6V   411   3317A_»³ÄºÉÕ¶á¡£             13K
J2016012503490083   3 344443   6 1392404   6  231 15-7V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016012504575635   2 344505   5 1392370   6  173 10-9V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016012514385189   2 344371  18 1392378  11  233 1200V   411   3317A_»³ÄºÉÕ¶á¡£              6K
J2016012519403907   3 344483  10 1392348   8  167 27-4V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016012722310054   2 344683   5 1391999   9  707 1002V   411   3317A_À¾Êý²­¡£               11K
J2016012723181578   2 344406   9 1392375   8  163 1806V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016012807592049   2 344330   5 1392540   9  382 1804V   411   3317A_ÅìÉô¡£                 11K
J2016012808452982   2 344401   5 1392334   6  158 1600V   411   3317A_»³ÄºÉÕ¶á¡£             17K
J2016012815170870   2 344406   8 1392339   9  189 1912V   411   3317A_»³ÄºÉÕ¶á¡£             18K
J2016012821063055   6 344412   7 1392618  17  119 22-6V   411   3317A_»³ÄºÉÕ¶á¡£              5K
J2016013107363677   1 344510   1 1392337   2   96  5-9V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016013121200291   4 344457   9 1392313   6  159 30-9V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016013122330150   1 344487   3 1392324   4  111 1102V   411   3317A_»³ÄºÉÕ¶á¡£             13K
J2016013122400033   2 344481   5 1392323   4  132 18-6V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2016020100275792   2 344451   4 1392390   5  224 13-4V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016020101591094   1 344535   2 1392220   4  330 12-2V   411   3317A_»³ÄºÉÕ¶á¡£             15K
J2016020102013266   1 344486   3 1392332   4  140 1400V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016020117423550   0 344385   2 1392365   2  184  3A1V   411   3317A_»³ÄºÉÕ¶á¡£              6K
J2016020117424261   0 344359   1 1392269   2  144  3-4V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016020121291453   2 344398   7 1392389   9  174 1503V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016020203053140   3 344495   7 1392357  10  164 30-4V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016020205555879   3 344476   9 1392345   7   84 24-2V   411   3317A_»³ÄºÉÕ¶á¡£             13K
J2016020213042470   3 344446  10 1392408  12  235 21-1V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2016020219274808   5 344443  18 1392412  17  258 42-7V   411   3317A_»³ÄºÉÕ¶á¡£              6K
J2016020320544232   2 344457   8 1392398   7  220 17-7V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2016020322024270   2 344454   4 1392402   5  251 14-9V   411   3317A_»³ÄºÉÕ¶á¡£              6K
J2016020405222082   3 344371  12 1392381   9  259 19-4V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016020421224650   2 344535   6 1392403   5  181 16-3V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2016020513400366   1 344491   4 1392390   4  144  9-4V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2016020516560915   2 344499   5 1392380   6  191 15-1V   411   3317A_»³ÄºÉÕ¶á¡£             17K
J2016020520395320   3 344464   9 1392424  11  186 29A0V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2016020606012227   1 344499   5 1392387   5  148 12A0V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016020900341803   2 344457   6 1392413   7  210 1700V   411   3317A_»³ÄºÉÕ¶á¡£             15K
J2016021006123905   1 344396   2 1392367   2  185  5-6V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2016021010530625   1 344476   1 1392344   1   72  400V   411   3317A_»³ÄºÉÕ¶á¡£             14K
J2016021023481641   2 344447   7 1392409   9  217 1801V   411   3317A_»³ÄºÉÕ¶á¡£             15K
J2016021107121833   2 344390  10 1392387   9  179 2101V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2016021110190631   2 344461   6 1392378   7  174 1602V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016021113271432   2 344448   7 1392408   9  206 17-2V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2016021116535244   3 344490  10 1392422   8  242 16-6V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016021117024429   1 344461   2 1392311   2  185  6-8V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2016021121142106   1 344409   7 1392406   5  281  9-8V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016021121492717   3 344495   5 1392400   6  14 -73A1V   421   3317A_»³ÄºÉÕ¶á¡£              7K
J2016021202330930   5 344392  19 1392382  15  285 31-5V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016021212231310   7 344451  23 1392421  23  246 3701V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2016021314040167   2 344442   7 1392413   9  217 1704V   411   3317A_»³ÄºÉÕ¶á¡£             13K
J2016021314041824   1 344434   5 1392412   7  231 1618V   411   3317A_»³ÄºÉÕ¶á¡£             21K
J2016021314075638   2 344457   7 1392430   8  251 1608V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016021314581715  11 344463  21 1392388  21  202 73-4V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016021315041567   3 344448   5 1392402   8  205 17-3V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016021315191740   3 344458   8 1392410   9  211  9-6V   411   3317A_»³ÄºÉÕ¶á¡£              7K
J2016021315451968   3 344463   4 1392390   7  104 23A0V   411   3317A_»³ÄºÉÕ¶á¡£              5K
J2016021315575883   2 344393  13 1392393   9  259 10-2V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016021318180113   1 344449   4 1392404   5  250 1102V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2016021320580814   1 344491   4 1392399   3  148  9-6V   411   3317A_»³ÄºÉÕ¶á¡£              6K
J2016021321145436   7 344559   9 1392104  25  516 4200V   411   3317A_À¾Êý²­¡£               10K
J2016021321362590   6 344559   8 1392051  27  389 36-3V   411   3317A_À¾Êý²­¡£               11K
J2016021407264734   2 344484   5 1392318   5  166 20-1V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2016021417150921   2 344509   8 1392385   7  191 1900V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2016021520571253   6 344581  12 1391870  23  762 3809V   411   3317A_À¾Êý²­¡£               15K
J2016021600301148   2 344559   5 1392349   6  123 20-8V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016021602250805  13 344433  23 1392404  28  339 91-1V   411   3317A_»³ÄºÉÕ¶á¡£              5K
J2016021617005894   1 344470   3 1392401   3  182 1000V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016021900413966   2 344490   5 1392404   7  169 1510V   411   3317A_»³ÄºÉÕ¶á¡£             20K
J2016021903131909   5 344411   8 1392083  18  537 2602V   411   3317A_À¾Êý²­¡£               18K
J2016021905414075   1 344501   3 1392380   3  133  9-2V   411   3317A_»³ÄºÉÕ¶á¡£             18K
J2016021916192072   3 344402  10 1392331  13  157 2901V   411   3317A_»³ÄºÉÕ¶á¡£             11K
J2016021916352773   4 344407  10 1392334  13  168 3202V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2016022001403233   2 344531   4 1392211   7  303 20-7V   411   3317A_À¾Êý²­¡£               11K
J2016022100345979   3 344538   4 1392377  11  149 30-5V   411   3317A_»³ÄºÉÕ¶á¡£              6K
J2016022103453987   1 344461   5 1392340   6  196 1308V   411   3317A_»³ÄºÉÕ¶á¡£             17K
J2016022115115924   1 344479   2 1392441   2  262  704V   411   3317A_»³ÄºÉÕ¶á¡£             15K
J2016022123340159   3 344410  11 1392332  13  212 27-1V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2016022302242160   3 344608   5 1392098   9  551 1602V   411   3317A_ËÌÉô¡£                 15K
J2016022303154423   4 344394   7 1392579  16  200 33-4V   411   3317A_ÅìÉô¡£                  9K
J2016022303335499   5 344617   8 1392068  16  505 2309V   411   3317A_ËÌÉô¡£                 19K
J2016022303423587   9 344633  14 1392131  28  566 4904V   411   3317A_ËÌÉô¡£                 15K
J2016022304110125   3 344611   5 1392066  10  551 1600V   411   3317A_ËÌÉô¡£                 14K
J2016022304320706   9 344634  14 1392087  28  493 4307V   411   3317A_ËÌÉô¡£                 17K
J2016022305405210   4 344399   9 1392567  14  130 23-4V   411   3317A_ÅìÉô¡£                  9K
J2016022305485091   2 344389   3 1392593   6  200 10-5V   411   3317A_ÅìÉô¡£                 10K
J2016022305564090   4 344394   6 1392583  15  177 17-6V   411   3317A_ÅìÉô¡£                  9K
J2016022306114076   8 344392  10 1392582  24  159 42-6V   411   3317A_ÅìÉô¡£                  8K
J2016022308334239   4 344636   6 1392107  13  541 2303V   411   3317A_ËÌÉô¡£                  9K
J2016022309162972   6 344380   9 1392637  18  253 36-1V   411   3317A_ÅìÉô¡£                  8K
J2016022309532024   4 344387   7 1392597  15  202 2904V   411   3317A_ÅìÉô¡£                 13K
J2016022309543900   4 344398   6 1392588  13  207 17-2V   411   3317A_ÅìÉô¡£                  9K
J2016022310291137   3 344394   4 1392558   9  157 20-4V   411   3317A_ÅìÉô¡£                  9K
J2016022311140586   5 344395   9 1392580  18  120 3110V   411   3317A_ÅìÉô¡£                 15K
J2016022311263225   1 344398   2 1392572   4  174 10-1V   411   3317A_ÅìÉô¡£                 12K
J2016022312140388   3 344388   6 1392578  10  143 1802V   411   3317A_ÅìÉô¡£                 14K
J2016022312423668   4 344389   7 1392588  16  143 2308V   411   3317A_ÅìÉô¡£                 15K
J2016022313265595   2 344403   4 1392571   8  194 1804V   411   3317A_ÅìÉô¡£                 13K
J2016022313384396   4 344406   7 1392565  14  147 2709V   411   3317A_ÅìÉô¡£                 13K
J2016022313483121   4 344403   7 1392569   9  242 3403V   411   3317A_ÅìÉô¡£                  9K
J2016022313522459   4 344389   6 1392585  14  119 2205V   411   3317A_ÅìÉô¡£                 12K
J2016022314012637   3 344407   6 1392561  12  220 2709V   411   3317A_ÅìÉô¡£                 12K
J2016022314554308   2 344407   5 1392562   9  163 1811V   411   3317A_ÅìÉô¡£                 13K
J2016022315061424   7 344407   9 1392568  19  115 28-5V   411   3317A_ÅìÉô¡£                 10K
J2016022315172334   3 344407   5 1392563   9  126 24-4V   411   3317A_ÅìÉô¡£                 12K
J2016022315225282   3 344392   7 1392572  13  253 27-1V   411   3317A_ÅìÉô¡£                 13K
J2016022315372128   2 344384   4 1392592   9  156 16-2V   411   3317A_ÅìÉô¡£                 12K
J2016022316442036   6 344391  13 1392547  20  140 33-3V   411   3317A_ÅìÉô¡£                 10K
J2016022316461672   3 344420   6 1392572  12  219 2801V   411   3317A_ÅìÉô¡£                 15K
J2016022316543993   7 344377  10 1392545  21  135 49-1V   411   3317A_ÅìÉô¡£                  8K
J2016022316595540   6 344406  10 1392575  19  244 49-2V   411   3317A_ÅìÉô¡£                 11K
J2016022317412483   5 344390   9 1392583  14  102 42-3V   411   3317A_ÅìÉô¡£                 11K
J2016022318193765   2 344413   4 1392571   7  193 1219V   411   3317A_ÅìÉô¡£                 24K
J2016022318202443   2 344413   4 1392576   9  172 1506V   411   3317A_ÅìÉô¡£                 22K
J2016022318214069   8 344389  10 1392573  26  179 42-5V   411   3317A_ÅìÉô¡£                  6K
J2016022318220511   8 344413  10 1392591  27  172 50-2V   411   3317A_ÅìÉô¡£                  8K
J2016022318235812   8 344418   7 1392563  26  129 50-5V   411   3317A_ÅìÉô¡£                  7K
J2016022318305908  10 344385  13 1392629  30  309 57-1V   411   3317A_ÅìÉô¡£                  9K
J2016022318474369   2 344410   4 1392577   9  178 1902V   411   3317A_ÅìÉô¡£                 15K
J2016022318504732   3 344411   5 1392568  10  162 26-1V   411   3317A_ÅìÉô¡£                 13K
J2016022318572840   2 344393   3 1392587   7  195 15-1V   411   3317A_ÅìÉô¡£                  9K
J2016022318581913   6 344395  10 1392590  23  207 47-5V   411   3317A_ÅìÉô¡£                  7K
J2016022319040779   2 344407   4 1392581   8  208 1608V   411   3317A_ÅìÉô¡£                 16K
J2016022319081955   2 344406   5 1392570   9  177 2202V   411   3317A_ÅìÉô¡£                 10K
J2016022319144502   5 344415   9 1392568  15  128 58-7V   411   3317A_ÅìÉô¡£                  8K
J2016022319224471   2 344410   4 1392569   7  189 18-3V   411   3317A_ÅìÉô¡£                 11K
J2016022319355434   2 344413   3 1392546   6   72 19-1V   411   3317A_ÅìÉô¡£                 10K
J2016022319500382   2 344409   4 1392572   8  180 1412V   411   3317A_ÅìÉô¡£                 17K
J2016022319525729   2 344416   5 1392572  11  228 2600V   411   3317A_ÅìÉô¡£                 12K
J2016022321102561   1 344407   2 1392558   3  110 12-6V   411   3317A_ÅìÉô¡£                  9K
J2016022321111549   2 344406   3 1392567   7  179 1603V   411   3317A_ÅìÉô¡£                 13K
J2016022321215588   2 344407   3 1392571   8  209 1606V   411   3317A_ÅìÉô¡£                 14K
J2016022321510850   2 344410   4 1392572   7  196 1607V   411   3317A_ÅìÉô¡£                 16K
J2016022322053597   2 344405   5 1392558   8  145 20-2V   411   3317A_ÅìÉô¡£                 11K
J2016022322132377   2 344403   3 1392567   7  179 23-3V   411   3317A_ÅìÉô¡£                  9K
J2016022323315832   2 344413   3 1392579   7  205 1502V   411   3317A_ÅìÉô¡£                 16K
J2016022401004521   3 344398   5 1392578  10  146 29-5V   411   3317A_ÅìÉô¡£                 10K
J2016022403594931   6 344395   8 1392573  17  194 34-6V   411   3317A_ÅìÉô¡£                  9K
J2016022404085300   7 344386  10 1392542  21  172 50-5V   411   3317A_ÅìÉô¡£                  8K
J2016022405050424   3 344386   9 1392520  12   97 18-5V   411   3317A_ÅìÉô¡£                 10K
J2016022405092803   1 344388   3 1392552   6  202 14-1V   411   3317A_ÅìÉô¡£                 13K
J2016022405162807   6 344387  14 1392540  21  125 32-5V   411   3317A_ÅìÉô¡£                  9K
J2016022405405391   5 344394   8 1392573  19  213 2601V   411   3317A_ÅìÉô¡£                 10K
J2016022405441324   2 344391   4 1392571   9  200 1610V   411   3317A_ÅìÉô¡£                 14K
J2016022405503627   5 344396   8 1392568  13  202 39-1V   411   3317A_ÅìÉô¡£                 10K
J2016022408200297   1 344399   4 1392551   6  211 2102V   411   3317A_ÅìÉô¡£                 10K
J2016022501263005   3 344519   6 1392373  11  130 27A0V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016022512014399   5 344461  16 1392423  15  218 3800V   411   3317A_»³ÄºÉÕ¶á¡£              8K
J2016022513025193   4 344591   7 1392101  13  530 2403V   411   3317A_ËÌÉô¡£                 14K
J2016022514210877   3 344502   7 1392382  12  173 24-5V   411   3317A_»³ÄºÉÕ¶á¡£             10K
J2016022518044539   3 344600   6 1392101  10  504 18-3V   411   3317A_À¾Êý²­¡£                8K
J2016022518424044   3 344598   4 1392091   9  569 1401V   411   3317A_À¾Êý²­¡£               13K
J2016022519010321   3 344594   6 1392100  11  540 2001V   411   3317A_À¾Êý²­¡£               12K
J2016022519110235   4 344487   6 1392079  13  554 2302V   411   3317A_À¾Êý²­¡£               14K
J2016022519131685   3 344582   6 1392106  11  552 1802V   411   3317A_À¾Êý²­¡£               12K
J2016022519165712   2 344593   4 1392105   8  564 1102V   411   3317A_À¾Êý²­¡£               10K
J2016022519172153   3 344594   5 1392102   9  552 1601V   411   3317A_À¾Êý²­¡£               13K
J2016022519204689   3 344597   5 1392092   8  554 1502V   411   3317A_À¾Êý²­¡£               14K
J2016022519375682   3 344591   6 1392102  11  555 1903V   411   3317A_À¾Êý²­¡£               12K
J2016022519384887   5 344601   8 1392111  15  546 2705V   411   3317A_À¾Êý²­¡£               16K
J2016022519413874   6 344590   9 1392099  15  524 37-3V   411   3317A_À¾Êý²­¡£                9K
J2016022519453179   5 344597   9 1392119  16  540 3001V   411   3317A_À¾Êý²­¡£               16K
J2016022519510792   3 344612   4 1392140   9  444 17-4V   411   3317A_À¾Êý²­¡£               10K
J2016022520173023   2 344586   5 1392096   8  551 1300V   411   3317A_À¾Êý²­¡£               12K
J2016022520211579   4 344600   8 1392098  12  574 2500V   411   3317A_À¾Êý²­¡£               12K
J2016022520521395   4 344599   7 1392117  14  506 2401V   411   3317A_À¾Êý²­¡£               15K
J2016022520540499   4 344592   7 1392104  11  538 2106V   411   3317A_À¾Êý²­¡£               14K
J2016022521002066   3 344601   6 1392102   9  568 1804V   411   3317A_À¾Êý²­¡£               14K
J2016022521165842   4 344594   8 1392094  13  568 23-2V   411   3317A_À¾Êý²­¡£               12K
J2016022521184202   3 344597   5 1392100   9  563 1502V   411   3317A_À¾Êý²­¡£               14K
J2016022522262974   3 344602   6 1392093  12  570 1912V   411   3317A_À¾Êý²­¡£               17K
J2016022522370509   4 344622   8 1392096  12  522 22-1V   411   3317A_À¾Êý²­¡£                7K
J2016022523541637   3 344595   6 1392086  12  521 19-2V   411   3317A_À¾Êý²­¡£                8K
J2016022609293408   8 344575  14 1392059  35  602 3406V   411   3317A_À¾Êý²­¡£                8K
J2016022609295468   4 344584   8 1392102  15  545 2405V   411   3317A_À¾Êý²­¡£                9K
J2016022609301376   1 344588   3 1392108   5  551  804V   411   3317A_À¾Êý²­¡£                7K
J2016022611001995   2 344446   8 1392411   8  228 2202V   411   3317A_»³ÄºÉÕ¶á¡£             13K
J2016022612211050   2 344460   8 1392434   8  230 2100V   411   3317A_»³ÄºÉÕ¶á¡£             12K
J2016022614003412   4 344619   9 1392099  14  605 2509V   411   3317A_À¾Êý²­¡£               15K
J2016022702342052   2 344423   9 1392390   7  222 15-8V   411   3317A_»³ÄºÉÕ¶á¡£              9K
J2016022717534974   2 344527   5 1392127  11  287 1803V   411   3317A_À¾Êý²­¡£               11K
